outcome_name;outcome_shortname;outcome_description;scale_name;scale_items;scale_description
1.ALE.CE1.CR2 Seleccionar, organizar y aplicar de forma guiada las estrategias y conocimientos más adecuados en situaciones comunicativas cotidianas para comprender el sentido general, la información esencial y los detalles ;1.ALE.CE1.CR2;"1.ALE.CE1.CR2 Seleccionar, organizar y aplicar de forma guiada las estrategias y conocimientos más adecuados en situaciones comunicativas cotidianas para comprender el sentido general, la información esencial y los detalles más relevantes de los textos; interpretar elementos no verbales; y buscar y seleccionar información.";Nivel de logro;NI,EP,C,R,E;
1.ALE.CE1.CR1  Comprender, interpretar, deducir y analizar el sentido global y localizar información específica y explícita de textos orales, escritos y multimodales breves y sencillos sobre temas frecuentes y cotidianos, de;1.ALE.CE1.CR1;1.ALE.CE1.CR1  Comprender, interpretar, deducir y analizar el sentido global y localizar información específica y explícita de textos orales, escritos y multimodales breves y sencillos sobre temas frecuentes y cotidianos, de relevancia personal y próximos a su experiencia, propios de los ámbitos de las relaciones interpersonales, del aprendizaje, de los medios de comunicación y de la ficción expresados de forma clara y en la lengua estándar a través de diversos soportes.;Nivel de logro;NI,EP,C,R,E;
1.ALE.CE2.CR1 Expresar oralmente textos breves, sencillos, estructurados, comprensibles y adecuados a la situación comunicativa sobre asuntos cotidianos y frecuentes, de relevancia para el alumnado, con el fin de describir, ;1.ALE.CE2.CR1;1.ALE.CE2.CR1 Expresar oralmente textos breves, sencillos, estructurados, comprensibles y adecuados a la situación comunicativa sobre asuntos cotidianos y frecuentes, de relevancia para el alumnado, con el fin de describir, narrar, comparar e informar sobre temas concretos, en diferentes soportes, utilizando de forma guiada recursos verbales y no verbales, así como estrategias de planificación y compensación en la producción.;Nivel de logro;NI,EP,C,R,E;
1.ALE.CE2.CR2 Organizar y redactar textos breves y comprensibles con aceptable claridad, coherencia, cohesión y adecuación a la situación comunicativa propuesta, siguiendo pautas establecidas, a través de herramientas analóg;1.ALE.CE2.CR2;1.ALE.CE2.CR2 Organizar y redactar textos breves y comprensibles con aceptable claridad, coherencia, cohesión y adecuación a la situación comunicativa propuesta, siguiendo pautas establecidas, a través de herramientas analógicas y digitales, sobre asuntos cotidianos y frecuentes de relevancia para el alumnado y próximos a su experiencia.;Nivel de logro;NI,EP,C,R,E;
1.ALE.CE2.CR3 Seleccionar, organizar y aplicar de forma guiada conocimientos y estrategias para planificar, producir y revisar textos comprensibles, coherentes y adecuados a las intenciones comunicativas, a las característic;1.ALE.CE2.CR3;1.ALE.CE2.CR3 Seleccionar, organizar y aplicar de forma guiada conocimientos y estrategias para planificar, producir y revisar textos comprensibles, coherentes y adecuados a las intenciones comunicativas, a las características contextuales y a la tipología textual, usando con ayuda los recursos físicos o digitales más adecuados en función de la tarea y las necesidades de cada momento, teniendo en cuenta la personas a quienes va dirigido el texto.;Nivel de logro;NI,EP,C,R,E;
1.ALE.CE3.CR1 Preparar previamente y participar en situaciones interactivas breves y sencillas sobre temas cotidianos, de relevancia personal y próximos a la experiencia del alumnado, a través de diversos soportes, apoyándos;1.ALE.CE3.CR1;1.ALE.CE3.CR1 Preparar previamente y participar en situaciones interactivas breves y sencillas sobre temas cotidianos, de relevancia personal y próximos a la experiencia del alumnado, a través de diversos soportes, apoyándose en recursos tales como la repetición, el ritmo pausado o el lenguaje no verbal, y mostrando empatía y respeto por la cortesía lingüística y la etiqueta digital, así como por las diferentes necesidades, ideas, inquietudes, iniciativas y motivaciones de los interlocutores e interlocutoras.;Nivel de logro;NI,EP,C,R,E;
"1.ALE.CE3.CR2 Seleccionar, organizar y utilizar, de forma guiada y en entornos próximos, estrategias adecuadas para iniciar, mantener y terminar la comunicación; tomar y ceder la palabra; y solicitar y formular aclaraciones ";1.ALE.CE3.CR2;"1.ALE.CE3.CR2 Seleccionar, organizar y utilizar, de forma guiada y en entornos próximos, estrategias adecuadas para iniciar, mantener y terminar la comunicación; tomar y ceder la palabra; y solicitar y formular aclaraciones y explicaciones.";Nivel de logro;NI,EP,C,R,E;
1.ALE.CE4.CR1 Inferir, explicar textos y transmitir conceptos y comunicaciones breves y sencillas en situaciones en las que se atienda a la diversidad, mostrando respeto y empatía por interlocutores e interlocutoras y por la;1.ALE.CE4.CR1;1.ALE.CE4.CR1 Inferir, explicar textos y transmitir conceptos y comunicaciones breves y sencillas en situaciones en las que se atienda a la diversidad, mostrando respeto y empatía por interlocutores e interlocutoras y por las lenguas empleadas, e interés por participar en la solución de problemas de intercomprensión y de entendimiento en el entorno próximo, apoyándose en diversos recursos y soportes.;Nivel de logro;NI,EP,C,R,E;
1.ALE.CE4.CR2 Aplicar, de forma guiada, estrategias que ayuden a crear puentes (parafraseo, equivalencia y síntesis) y faciliten la comprensión y producción de información y la comunicación, adecuadas a las intenciones comun;1.ALE.CE4.CR2;1.ALE.CE4.CR2 Aplicar, de forma guiada, estrategias que ayuden a crear puentes (parafraseo, equivalencia y síntesis) y faciliten la comprensión y producción de información y la comunicación, adecuadas a las intenciones comunicativas, usando recursos y apoyos físicos o digitales en función de las necesidades de cada momento.;Nivel de logro;NI,EP,C,R,E;
1.ALE.CE5.CR1 Comparar y contrastar las semejanzas y diferencias entre distintas lenguas analizando y reflexionando de manera progresivamente autónoma sobre su funcionamiento.;1.ALE.CE5.CR1;1.ALE.CE5.CR1 Comparar y contrastar las semejanzas y diferencias entre distintas lenguas analizando y reflexionando de manera progresivamente autónoma sobre su funcionamiento.;Nivel de logro;NI,EP,C,R,E;
1.ALE.CE5.CR2 Utilizar y diferenciar los conocimientos y estrategias de mejora de la capacidad de comunicar y de aprender la lengua extranjera con apoyo de otros participantes y de soportes analógicos y digitales.;1.ALE.CE5.CR2;1.ALE.CE5.CR2 Utilizar y diferenciar los conocimientos y estrategias de mejora de la capacidad de comunicar y de aprender la lengua extranjera con apoyo de otros participantes y de soportes analógicos y digitales.;Nivel de logro;NI,EP,C,R,E;
