outcome_name;outcome_shortname;outcome_description;scale_name;scale_items;scale_description
2.MAT.CE1.CR1 Interpretar problemas matemáticos organizando los datos, estableciendo las relaciones entre ellos y comprendiendo las preguntas formuladas.;2.MAT.CE1.CR1;2.MAT.CE1.CR1 Interpretar problemas matemáticos organizando los datos, estableciendo las relaciones entre ellos y comprendiendo las preguntas formuladas.;Nivel de logro;NI,EP,C,R,E;
2.MAT.CE1.CR2 Aplicar herramientas y estrategias apropiadas que contribuyan a la resolución de problemas.;2.MAT.CE1.CR2;2.MAT.CE1.CR2 Aplicar herramientas y estrategias apropiadas que contribuyan a la resolución de problemas.;Nivel de logro;NI,EP,C,R,E;
2.MAT.CE1.CR3 Obtener soluciones matemáticas de un problema, activando los conocimientos y utilizando las herramientas tecnológicas necesarias.;2.MAT.CE1.CR3;2.MAT.CE1.CR3 Obtener soluciones matemáticas de un problema, activando los conocimientos y utilizando las herramientas tecnológicas necesarias.;Nivel de logro;NI,EP,C,R,E;
2.MAT.CE2.CR1 Comprobar la corrección matemática de las soluciones de un problema.;2.MAT.CE2.CR1;2.MAT.CE2.CR1 Comprobar la corrección matemática de las soluciones de un problema.;Nivel de logro;NI,EP,C,R,E;
2.MAT.CE2.CR2 Comprobar la validez de las soluciones de un problema y su coherencia en el contexto planteado.;2.MAT.CE2.CR2;2.MAT.CE2.CR2 Comprobar la validez de las soluciones de un problema y su coherencia en el contexto planteado.;Nivel de logro;NI,EP,C,R,E;
2.MAT.CE3.CR1 Formular y comprobar conjeturas sencillas de forma guiada analizando patrones, propiedades y relaciones.;2.MAT.CE3.CR1;2.MAT.CE3.CR1 Formular y comprobar conjeturas sencillas de forma guiada analizando patrones, propiedades y relaciones.;Nivel de logro;NI,EP,C,R,E;
2.MAT.CE3.CR2 Emplear herramientas tecnológicas adecuadas en la investigación y comprobación de conjeturas o problemas.;2.MAT.CE3.CR2;2.MAT.CE3.CR2 Emplear herramientas tecnológicas adecuadas en la investigación y comprobación de conjeturas o problemas.;Nivel de logro;NI,EP,C,R,E;
2.MAT.CE4.CR1 Reconocer patrones, organizar datos y descomponer un problema en partes más simples facilitando su interpretación computacional.;2.MAT.CE4.CR1;2.MAT.CE4.CR1 Reconocer patrones, organizar datos y descomponer un problema en partes más simples facilitando su interpretación computacional.;Nivel de logro;NI,EP,C,R,E;
2.MAT.CE4.CR2 Modelizar situaciones y resolver problemas de forma eficaz.;2.MAT.CE4.CR2;2.MAT.CE4.CR2 Modelizar situaciones y resolver problemas de forma eficaz.;Nivel de logro;NI,EP,C,R,E;
2.MAT.CE5.CR1 Reconocer las relaciones entre los conocimientos y experiencias matemáticas, formando un todo coherente.;2.MAT.CE5.CR1;2.MAT.CE5.CR1 Reconocer las relaciones entre los conocimientos y experiencias matemáticas, formando un todo coherente.;Nivel de logro;NI,EP,C,R,E;
