outcome_name;outcome_shortname;outcome_description;scale_name;scale_items;scale_description
2.REL.CE1.CR1 Describir y aceptar los rasgos y dimensiones fundamentales de la identidad personal, analizando relatos bíblicos de vocación y misión, así como otras biografías significativas;2.REL.CE1.CR1;2.REL.CE1.CR1 Describir y aceptar los rasgos y dimensiones fundamentales de la identidad personal, analizando relatos bíblicos de vocación y misión, así como otras biografías significativas;Nivel de logro;NI,EP,C,R,E;
2.REL.CE1.CR2 Identificar  las  características  de  la  visión  bíblica  sobre  el  ser  humano, relacionándola con la dignidad personal, reconociéndola en los otros;2.REL.CE1.CR2;2.REL.CE1.CR2 Identificar  las  características  de  la  visión  bíblica  sobre  el  ser  humano, relacionándola con la dignidad personal, reconociéndola en los otros;Nivel de logro;NI,EP,C,R,E;
2.REL.CE2.CR1  Adquirir  habilidades  y  actitudes  de  relación  con  otros,  poniendo  en  práctica estrategias efectivas de reflexión y de comunicación, de ayuda mutua, de participación y de inclusión, orientadas a la mej;2.REL.CE2.CR1;2.REL.CE2.CR1  Adquirir  habilidades  y  actitudes  de  relación  con  otros,  poniendo  en  práctica estrategias efectivas de reflexión y de comunicación, de ayuda mutua, de participación y de inclusión, orientadas a la mejora de la convivencia en la familia y en la escuela como expresión de la fraternidad universal;Nivel de logro;NI,EP,C,R,E;
2.REL.CE2.CR2 Desarrollar  empatía  y  reconocimiento  de  la  diversidad  personal  y  social, inspirándose en el ser relacional de Dios, manifestado en la historia de la salvación;2.REL.CE2.CR2;2.REL.CE2.CR2 Desarrollar  empatía  y  reconocimiento  de  la  diversidad  personal  y  social, inspirándose en el ser relacional de Dios, manifestado en la historia de la salvación;Nivel de logro;NI,EP,C,R,E;
2.REL.CE3.CR1 Generar actitudes de justicia y solidaridad, respetando la diversidad y tomando conciencia de la responsabilidad compartida y la común pertenencia, en el horizonte del Reino de Dios;2.REL.CE3.CR1;2.REL.CE3.CR1 Generar actitudes de justicia y solidaridad, respetando la diversidad y tomando conciencia de la responsabilidad compartida y la común pertenencia, en el horizonte del Reino de Dios;Nivel de logro;NI,EP,C,R,E;
2.REL.CE3.CR2 Analizar  las  necesidades  sociales,  identificando  las  situaciones  de  injusticia, violencia y discriminación, con sus causas, discerniéndolas según el proyecto del Reino de Dios, implicándose en propuesta;2.REL.CE3.CR2;2.REL.CE3.CR2 Analizar  las  necesidades  sociales,  identificando  las  situaciones  de  injusticia, violencia y discriminación, con sus causas, discerniéndolas según el proyecto del Reino de Dios, implicándose en propuestas de transformación social;Nivel de logro;NI,EP,C,R,E;
2.REL.CE5.CR1 Valorar la experiencia espiritual y religiosa como dimensión humana y social propia de todos los pueblos y culturas, conociendo la especificidad de la espiritualidad judeocristiana y de otras religiones;2.REL.CE5.CR1;2.REL.CE5.CR1 Valorar la experiencia espiritual y religiosa como dimensión humana y social propia de todos los pueblos y culturas, conociendo la especificidad de la espiritualidad judeocristiana y de otras religiones;Nivel de logro;NI,EP,C,R,E;
2.REL.CE5.CR2 Respetar las diferentes iglesias y tradiciones religiosas, conociendo y valorando las creencias, ritos, símbolos y principios de cada una de ellas, teniendo elementos de juicio personal que favorezcan el diálog;2.REL.CE5.CR2;2.REL.CE5.CR2 Respetar las diferentes iglesias y tradiciones religiosas, conociendo y valorando las creencias, ritos, símbolos y principios de cada una de ellas, teniendo elementos de juicio personal que favorezcan el diálogo interreligioso;Nivel de logro;NI,EP,C,R,E;
2.REL.CE4.CR1 Situar e interpretar las expresiones culturales y sus lenguajes en sus contextos históricos, apreciando su contribución a la identidad personal y social y a los Derechos Humanos, facilitando la convivencia y el;2.REL.CE4.CR1;2.REL.CE4.CR1 Situar e interpretar las expresiones culturales y sus lenguajes en sus contextos históricos, apreciando su contribución a la identidad personal y social y a los Derechos Humanos, facilitando la convivencia y el diálogo intercultural;Nivel de logro;NI,EP,C,R,E;
2.REL.CE4.CR2 Razonar cómo la fe cristiana, en el presente y a lo largo de la historia, se ha hecho cultura, interpretando el patrimonio literario, artístico y cultural y valorándolo como expresión de la encarnación del mens;2.REL.CE4.CR2;2.REL.CE4.CR2 Razonar cómo la fe cristiana, en el presente y a lo largo de la historia, se ha hecho cultura, interpretando el patrimonio literario, artístico y cultural y valorándolo como expresión de la encarnación del mensaje cristiano en diferentes lenguajes;Nivel de logro;NI,EP,C,R,E;
2.REL.CE6.CR1 Identificar a Jesucristo como núcleo esencial del cristianismo, y la Biblia como libro del Pueblo de Dios, valorando sus aportaciones a la vida de las personas y las sociedades;2.REL.CE6.CR1;2.REL.CE6.CR1 Identificar a Jesucristo como núcleo esencial del cristianismo, y la Biblia como libro del Pueblo de Dios, valorando sus aportaciones a la vida de las personas y las sociedades;Nivel de logro;NI,EP,C,R,E;
2.REL.CE6.CR2 Elaborar una primera síntesis de la fe cristiana, subrayando su capacidad para el diálogo entre la fe y la razón, entre la fe y la cultura, manteniendo las convicciones propias con pleno respeto a las de los ot;2.REL.CE6.CR2;2.REL.CE6.CR2 Elaborar una primera síntesis de la fe cristiana, subrayando su capacidad para el diálogo entre la fe y la razón, entre la fe y la cultura, manteniendo las convicciones propias con pleno respeto a las de los otros;Nivel de logro;NI,EP,C,R,E;
